point_key,point_id,level,mode,module,top_module,status,worker_id,elapsed_sec,area_um2,dynamic_power,leakage_power,total_power,report_dir,summary_log,failure_reason,ACT_WIDTH,KV_WIDTH,WEIGHT_WIDTH,T_BITS,L_BITS,T_EXP,T_MANT,L_EXP,L_MANT,BLOCK_DIM,ACC_DEPTH,MLEN,BLEN,scale_width,hier_total_area,hier_compute_unit_area,hier_reduce_area,hier_accum_area,hier_top_glue_area
pe_mxint_9dc7a77dca49,area_new_mxint_pe_t4_l2_acc16,pe,mxint,mxint_default_pe,area_new_mxint_pe_t4_l2_acc16,complete,0,47.084,25.019279,,,,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_9dc7a77dca49,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_9dc7a77dca49/summary.log,,,,,4,2,,,,,,16,,,8,,,,,
pe_mxint_326fcfede9ba,area_new_mxint_pe_t4_l4_acc16,pe,mxint,mxint_default_pe,area_new_mxint_pe_t4_l4_acc16,complete,1,47.257,29.422439,,,,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_326fcfede9ba,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_326fcfede9ba/summary.log,,,,,4,4,,,,,,16,,,8,,,,,
pe_mxint_e9cc88aaef59,area_new_mxint_pe_t4_l8_acc16,pe,mxint,mxint_default_pe,area_new_mxint_pe_t4_l8_acc16,complete,2,47.271,37.951739,,,,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_e9cc88aaef59,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_e9cc88aaef59/summary.log,,,,,4,8,,,,,,16,,,8,,,,,
pe_mxint_a68a47c91d7a,area_new_mxint_pe_t8_l2_acc16,pe,mxint,mxint_default_pe,area_new_mxint_pe_t8_l2_acc16,complete,3,46.849,30.982499,,,,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_a68a47c91d7a,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_a68a47c91d7a/summary.log,,,,,8,2,,,,,,16,,,8,,,,,
pe_mxint_11d0f71330ec,area_new_mxint_pe_t8_l4_acc16,pe,mxint,mxint_default_pe,area_new_mxint_pe_t8_l4_acc16,complete,4,47.313,37.951739,,,,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_11d0f71330ec,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_11d0f71330ec/summary.log,,,,,8,4,,,,,,16,,,8,,,,,
pe_mxint_f0f59a13c5e2,area_new_mxint_pe_t8_l8_acc16,pe,mxint,mxint_default_pe,area_new_mxint_pe_t8_l8_acc16,complete,5,47.373,51.248699,,,,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_f0f59a13c5e2,Workspace/area_new_matrix_calibration/runs/full_20260705_104426/reports/pe_mxint_f0f59a13c5e2/summary.log,,,,,8,8,,,,,,16,,,8,,,,,
