point_id,point_key,component,scenario,pattern,microkernel,repeat_count,status,window_ns,switching_power_mw,internal_power_mw,dynamic_power_mw,leakage_power_mw,window_dynamic_energy_pj,incremental_energy_pj,vcd_path,power_report,activity_log,activity_level,features_json,logic_area_um2,holdout,pwr_414,pwr_415,failure_reason,activity_elapsed_sec,activity_peak_rss_kib,activity_fingerprint,measurement_start_ns,measurement_end_ns,measurement_cycles,accepted_actions,completed_actions,vcd_retention,replay_start_time,replay_end_time,replay_elapsed_sec,dc_power_peak_rss_kib,saif_annotated_objects,saif_mapped_seq_cells,saif_total_seq_cells,saif_seq_coverage_pct,saif_coverage_status,saif_map_report,power_coverage_report,saif_name_map,saif_name_map_converted_objects,saif_packed_port_overrides,switching_activity_report,clock_network_dynamic_power_mw,register_dynamic_power_mw,combinational_dynamic_power_mw,nonclock_dynamic_power_mw,clock_network_energy_pj,register_dynamic_energy_pj,combinational_dynamic_energy_pj,nonclock_dynamic_energy_pj,power_group_semantics
power_loop_agu_v1,power_agu_38088a4b24a4,agu,idle_32,idle,idle,32,complete,384.0,0.0,1.984,1.984,0.001382,761.856,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/activity/power_agu_38088a4b24a4/idle_32.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_32/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_32/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 0, ""activity_fingerprint"": ""af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4"", ""clock_features"": {""control_frontend"": 384.0, ""hbm_controller"": 0.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 0, ""component"": ""agu"", ""dynamic_features"": {""agu.config"": 0.0, ""agu.loop_boundary"": 0.0, ""agu.loop_setup"": 0.0, ""agu.offset_read"": 0.0, ""agu.stream_step"": 0.0, ""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""scalar.vector_lane_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 384, ""measurement_end_ns"": 392.0, ""measurement_start_ns"": 8.0, ""microkernel"": ""idle"", ""mix_action_counts"": {}, ""params"": {""INT_DATA_WIDTH"": 32, ""gp_register_count"": 16, ""loop_depth"": 4, ""stream_count"": 6}, ""pattern"": ""idle"", ""qwen_mix_semantic_hash"": null, ""requested_actions"": 32, ""schema_version"": 1, ""seed"": 20260722}",1722.568673,0,0,0,,16.995,387580,af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4,8.0,392.0,384,0,0,hash_sidecar_only,2026-07-24T18:56:02.386876+00:00,2026-07-24T18:56:12.236992+00:00,9.862,742488,,1626,1626,100.0,complete,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_32/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_32/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_32/verilator_saif.namemap,0,0,unsupported_by_dc_2024_09,1.9839,0.0,0.0,0.0,761.8176,0.0,0.0,0.0,dc_pre_cts_clock_baseline_plus_nonclock_dynamic_v2
power_loop_agu_v1,power_agu_38088a4b24a4,agu,idle_128,idle,idle,128,complete,1536.0,0.0,1.984,1.984,0.001382,3047.424,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/activity/power_agu_38088a4b24a4/idle_128.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 0, ""activity_fingerprint"": ""af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4"", ""clock_features"": {""control_frontend"": 1536.0, ""hbm_controller"": 0.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 0, ""component"": ""agu"", ""dynamic_features"": {""agu.config"": 0.0, ""agu.loop_boundary"": 0.0, ""agu.loop_setup"": 0.0, ""agu.offset_read"": 0.0, ""agu.stream_step"": 0.0, ""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""scalar.vector_lane_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1536, ""measurement_end_ns"": 1544.0, ""measurement_start_ns"": 8.0, ""microkernel"": ""idle"", ""mix_action_counts"": {}, ""params"": {""INT_DATA_WIDTH"": 32, ""gp_register_count"": 16, ""loop_depth"": 4, ""stream_count"": 6}, ""pattern"": ""idle"", ""qwen_mix_semantic_hash"": null, ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",1722.568673,0,0,0,,9.327,387444,af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4,8.0,1544.0,1536,0,0,hash_sidecar_only,2026-07-24T18:56:11.714913+00:00,2026-07-24T18:56:21.494466+00:00,9.791,742476,,1626,1626,100.0,complete,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_128/verilator_saif.namemap,0,0,unsupported_by_dc_2024_09,1.9839,0.0,0.0,0.0,3047.2704,0.0,0.0,0.0,dc_pre_cts_clock_baseline_plus_nonclock_dynamic_v2
power_loop_agu_v1,power_agu_38088a4b24a4,agu,idle_512,idle,idle,512,complete,6144.0,0.0,1.984,1.984,0.001382,12189.696,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/activity/power_agu_38088a4b24a4/idle_512.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_512/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_512/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 0, ""activity_fingerprint"": ""af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4"", ""clock_features"": {""control_frontend"": 6144.0, ""hbm_controller"": 0.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 0, ""component"": ""agu"", ""dynamic_features"": {""agu.config"": 0.0, ""agu.loop_boundary"": 0.0, ""agu.loop_setup"": 0.0, ""agu.offset_read"": 0.0, ""agu.stream_step"": 0.0, ""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""scalar.vector_lane_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 6144, ""measurement_end_ns"": 6152.0, ""measurement_start_ns"": 8.0, ""microkernel"": ""idle"", ""mix_action_counts"": {}, ""params"": {""INT_DATA_WIDTH"": 32, ""gp_register_count"": 16, ""loop_depth"": 4, ""stream_count"": 6}, ""pattern"": ""idle"", ""qwen_mix_semantic_hash"": null, ""requested_actions"": 512, ""schema_version"": 1, ""seed"": 20260722}",1722.568673,0,0,0,,9.807,387344,af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4,8.0,6152.0,6144,0,0,hash_sidecar_only,2026-07-24T18:56:21.523929+00:00,2026-07-24T18:56:31.106301+00:00,9.593,742988,,1626,1626,100.0,complete,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_512/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_512/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/idle_512/verilator_saif.namemap,0,0,unsupported_by_dc_2024_09,1.9839,0.0,0.0,0.0,12189.0816,0.0,0.0,0.0,dc_pre_cts_clock_baseline_plus_nonclock_dynamic_v2
power_loop_agu_v1,power_agu_38088a4b24a4,agu,qwen_boundary_6_32,representative-qwen,boundary_6,32,complete,384.0,0.0428436,2.0092,2.052,0.0013974,787.9680000000001,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/activity/power_agu_38088a4b24a4/qwen_boundary_6_32.vcd.gz,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_32/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_32/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 32, ""activity_fingerprint"": ""af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4"", ""clock_features"": {""control_frontend"": 384.0, ""hbm_controller"": 0.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 32, ""component"": ""agu"", ""dynamic_features"": {""agu.config"": 0.0, ""agu.loop_boundary"": 32.0, ""agu.loop_setup"": 0.0, ""agu.offset_read"": 64.0, ""agu.stream_step"": 192.0, ""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""scalar.vector_lane_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 384, ""measurement_end_ns"": 399.0, ""measurement_start_ns"": 15.0, ""microkernel"": ""boundary_6"", ""mix_action_counts"": {}, ""params"": {""INT_DATA_WIDTH"": 32, ""gp_register_count"": 16, ""loop_depth"": 4, ""stream_count"": 6}, ""pattern"": ""representative-qwen"", ""qwen_mix_semantic_hash"": null, ""requested_actions"": 32, ""schema_version"": 1, ""seed"": 20260722}",1722.568673,0,0,0,,9.265,387060,af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4,15.0,399.0,384,32,32,gzip_validation,2026-07-24T18:56:30.790566+00:00,2026-07-24T18:56:41.015191+00:00,10.236,742556,,1626,1626,100.0,complete,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_32/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_32/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_32/verilator_saif.namemap,0,0,unsupported_by_dc_2024_09,1.9776,0.00413761,0.07025,0.07438761,759.3984,1.58884224,26.976000000000003,28.564842240000004,dc_pre_cts_clock_baseline_plus_nonclock_dynamic_v2
power_loop_agu_v1,power_agu_38088a4b24a4,agu,qwen_boundary_6_128,representative-qwen,boundary_6,128,complete,1536.0,0.0433547,2.0077,2.051,0.0013986,3150.3360000000002,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/activity/power_agu_38088a4b24a4/qwen_boundary_6_128.vcd.gz,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 128, ""activity_fingerprint"": ""af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4"", ""clock_features"": {""control_frontend"": 1536.0, ""hbm_controller"": 0.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 128, ""component"": ""agu"", ""dynamic_features"": {""agu.config"": 0.0, ""agu.loop_boundary"": 128.0, ""agu.loop_setup"": 0.0, ""agu.offset_read"": 256.0, ""agu.stream_step"": 768.0, ""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""scalar.vector_lane_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1536, ""measurement_end_ns"": 1551.0, ""measurement_start_ns"": 15.0, ""microkernel"": ""boundary_6"", ""mix_action_counts"": {}, ""params"": {""INT_DATA_WIDTH"": 32, ""gp_register_count"": 16, ""loop_depth"": 4, ""stream_count"": 6}, ""pattern"": ""representative-qwen"", ""qwen_mix_semantic_hash"": null, ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",1722.568673,0,0,0,,9.305,387476,af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4,15.0,1551.0,1536,128,128,gzip_validation,2026-07-24T18:56:40.096865+00:00,2026-07-24T18:56:49.957532+00:00,9.872,741396,,1626,1626,100.0,complete,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_128/verilator_saif.namemap,0,0,unsupported_by_dc_2024_09,1.9759,0.0039796599999999994,0.07111,0.07508966,3034.9824,6.112757759999999,109.22496000000001,115.33771776,dc_pre_cts_clock_baseline_plus_nonclock_dynamic_v2
power_loop_agu_v1,power_agu_38088a4b24a4,agu,qwen_boundary_6_512,representative-qwen,boundary_6,512,complete,6144.0,0.0434949,2.0059,2.0494,0.0014,12591.513599999998,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/activity/power_agu_38088a4b24a4/qwen_boundary_6_512.vcd.gz,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_512/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_512/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 512, ""activity_fingerprint"": ""af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4"", ""clock_features"": {""control_frontend"": 6144.0, ""hbm_controller"": 0.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 512, ""component"": ""agu"", ""dynamic_features"": {""agu.config"": 0.0, ""agu.loop_boundary"": 512.0, ""agu.loop_setup"": 0.0, ""agu.offset_read"": 1024.0, ""agu.stream_step"": 3072.0, ""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""scalar.vector_lane_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 6144, ""measurement_end_ns"": 6159.0, ""measurement_start_ns"": 15.0, ""microkernel"": ""boundary_6"", ""mix_action_counts"": {}, ""params"": {""INT_DATA_WIDTH"": 32, ""gp_register_count"": 16, ""loop_depth"": 4, ""stream_count"": 6}, ""pattern"": ""representative-qwen"", ""qwen_mix_semantic_hash"": null, ""requested_actions"": 512, ""schema_version"": 1, ""seed"": 20260722}",1722.568673,0,0,0,,9.879,387480,af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4,15.0,6159.0,6144,512,512,gzip_validation,2026-07-24T18:56:49.977451+00:00,2026-07-24T18:56:59.753406+00:00,9.787,744516,,1626,1626,100.0,complete,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_512/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_512/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_6_512/verilator_saif.namemap,0,0,unsupported_by_dc_2024_09,1.9742,0.003942,0.071291,0.075233,12129.4848,24.219648,438.01190399999996,462.23155199999997,dc_pre_cts_clock_baseline_plus_nonclock_dynamic_v2
power_loop_agu_v1,power_agu_38088a4b24a4,agu,qwen_boundary_1_128,representative-qwen,boundary_1,128,complete,1536.0,0.0087071,1.989,1.9977,0.0013864,3068.4672,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/activity/power_agu_38088a4b24a4/qwen_boundary_1_128.vcd.gz,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_1_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_1_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 128, ""activity_fingerprint"": ""af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4"", ""clock_features"": {""control_frontend"": 1536.0, ""hbm_controller"": 0.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 128, ""component"": ""agu"", ""dynamic_features"": {""agu.config"": 0.0, ""agu.loop_boundary"": 128.0, ""agu.loop_setup"": 0.0, ""agu.offset_read"": 256.0, ""agu.stream_step"": 128.0, ""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""scalar.vector_lane_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1536, ""measurement_end_ns"": 1546.0, ""measurement_start_ns"": 10.0, ""microkernel"": ""boundary_1"", ""mix_action_counts"": {}, ""params"": {""INT_DATA_WIDTH"": 32, ""gp_register_count"": 16, ""loop_depth"": 4, ""stream_count"": 6}, ""pattern"": ""representative-qwen"", ""qwen_mix_semantic_hash"": null, ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",1722.568673,0,0,0,,9.358,387472,af1839af29fa9efaf5c3debeabfb2700fe6ad0e8335e23a510a6803f72ae5ef4,10.0,1546.0,1536,128,128,gzip_validation,2026-07-24T18:56:59.337488+00:00,2026-07-24T18:57:09.110092+00:00,9.784,743444,,1626,1626,100.0,complete,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_1_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_1_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/agu_rtl_activity_v1_20260724/reports/power_agu_38088a4b24a4/qwen_boundary_1_128/verilator_saif.namemap,0,0,unsupported_by_dc_2024_09,1.9824,0.00081534,0.0144351,0.015250439999999999,3044.9664,1.25236224,22.1723136,23.42467584,dc_pre_cts_clock_baseline_plus_nonclock_dynamic_v2
