point_id,point_key,component,scenario,pattern,repeat_count,status,window_ns,switching_power_mw,internal_power_mw,dynamic_power_mw,leakage_power_mw,window_dynamic_energy_pj,incremental_energy_pj,vcd_path,power_report,activity_log,activity_level,features_json,logic_area_um2,holdout,pwr_414,pwr_415,failure_reason,activity_elapsed_sec,activity_peak_rss_kib,activity_fingerprint,measurement_start_ns,measurement_end_ns,measurement_cycles,accepted_actions,completed_actions,vcd_retention,replay_start_time,replay_end_time,replay_elapsed_sec,dc_power_peak_rss_kib,saif_annotated_objects,saif_mapped_seq_cells,saif_total_seq_cells,saif_seq_coverage_pct,saif_coverage_status,saif_map_report,power_coverage_report,saif_name_map,saif_name_map_converted_objects,saif_packed_port_overrides,switching_activity_report
power_frontend_control,power_control_e6d48a0bbe07,control,idle_128,idle,128,complete,1024.0,0.0,1.3824,1.3824,0.0008516512,1415.5776,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/idle_128.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 0, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 1024.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 0, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1024, ""measurement_end_ns"": 1032.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""idle"", ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.118,387312,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,1032.0,1024,0,0,hash_sidecar_only,2026-07-22T21:51:21.617134+00:00,2026-07-22T21:51:30.118728+00:00,8.512,742056,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_128/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,idle_32,idle,32,complete,256.0,0.0,1.3824,1.3824,0.0008516512,353.8944,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/idle_32.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_32/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_32/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 0, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 256.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 0, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 256, ""measurement_end_ns"": 264.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""idle"", ""requested_actions"": 32, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,18.124,388200,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,264.0,256,0,0,hash_sidecar_only,2026-07-22T21:51:03.428318+00:00,2026-07-22T21:51:15.513700+00:00,12.096,742020,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_32/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_32/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_32/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,idle_512,idle,512,complete,4096.0,0.0,1.3824,1.3824,0.0008516512,5662.3104,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/idle_512.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_512/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_512/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 0, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 4096.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 0, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 0.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 4096, ""measurement_end_ns"": 4104.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""idle"", ""requested_actions"": 512, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.37,387588,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,4104.0,4096,0,0,hash_sidecar_only,2026-07-22T21:51:40.038391+00:00,2026-07-22T21:51:48.503389+00:00,8.475,741440,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_512/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_512/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/idle_512/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,low_toggle_128,low-toggle,128,complete,1024.0,0.1128638,1.8062,1.9191,0.0008520366999999999,1965.1584,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/low_toggle_128.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/low_toggle_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/low_toggle_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 128, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 1024.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 128, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 128.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1024, ""measurement_end_ns"": 1032.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""low-toggle"", ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.263,387616,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,1032.0,1024,128,128,hash_sidecar_only,2026-07-22T21:51:58.889092+00:00,2026-07-22T21:52:07.380849+00:00,8.502,742048,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/low_toggle_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/low_toggle_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/low_toggle_128/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,mixed_holdout_128,mixed-kernel-holdout,128,complete,1024.0,0.1128638,1.8062,1.9191,0.0008520366999999999,1965.1584,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/mixed_holdout_128.vcd.gz,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/mixed_holdout_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/mixed_holdout_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 128, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 1024.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 128, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 128.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1024, ""measurement_end_ns"": 1032.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""mixed-kernel-holdout"", ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.286,387596,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,1032.0,1024,128,128,gzip_validation,2026-07-22T21:52:17.363072+00:00,2026-07-22T21:52:25.788879+00:00,8.435,742576,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/mixed_holdout_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/mixed_holdout_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/mixed_holdout_128/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,qwen_128,representative-qwen,128,complete,1024.0,0.1128638,1.8062,1.9191,0.0008520366999999999,1965.1584,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/qwen_128.vcd.gz,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/qwen_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/qwen_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 128, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 1024.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 128, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 128.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1024, ""measurement_end_ns"": 1032.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""representative-qwen"", ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.185,387612,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,1032.0,1024,128,128,gzip_validation,2026-07-22T21:52:08.075193+00:00,2026-07-22T21:52:16.471726+00:00,8.406,740508,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/qwen_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/qwen_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/qwen_128/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,random_128,random,128,complete,1024.0,0.1128638,1.8062,1.9191,0.0008520366999999999,1965.1584,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/random_128.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_128/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_128/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 128, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 1024.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 128, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 128.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 1024, ""measurement_end_ns"": 1032.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""random"", ""requested_actions"": 128, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.047,387596,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,1032.0,1024,128,128,hash_sidecar_only,2026-07-22T21:51:30.666559+00:00,2026-07-22T21:51:39.044669+00:00,8.388,742568,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_128/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_128/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_128/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,random_32,random,32,complete,256.0,0.1118644,1.8015,1.9134,0.0008520366,489.8304,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/random_32.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_32/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_32/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 32, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 256.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 32, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 32.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 256, ""measurement_end_ns"": 264.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""random"", ""requested_actions"": 32, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.068,387596,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,264.0,256,32,32,hash_sidecar_only,2026-07-22T21:51:12.497589+00:00,2026-07-22T21:51:21.039601+00:00,8.552,742520,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_32/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_32/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_32/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
power_frontend_control,power_control_e6d48a0bbe07,control,random_512,random,512,complete,4096.0,0.11331659999999999,1.8086,1.9219,0.0008520368,7872.1024,,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/activity/power_control_e6d48a0bbe07/random_512.vcd,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_512/power.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_512/dc_power.log,rtl_vcd_mapped_dc,"{""accepted_actions"": 512, ""activity_fingerprint"": ""9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59"", ""clock_features"": {""control_hbm"": 4096.0, ""matrix_pe"": 0.0, ""scalar_machine"": 0.0, ""vector_lane"": 0.0}, ""clock_period_ns"": 1.0, ""completed_actions"": 512, ""component"": ""control"", ""dynamic_features"": {""control.frontend_issue"": 512.0, ""hbm.byte"": 0.0, ""hbm.dma_issue"": 0.0, ""hbm.line"": 0.0, ""matrix.active_mac_bit_product"": 0.0, ""matrix.matrix_vector_bit_product"": 0.0, ""matrix.output_bit"": 0.0, ""scalar.fp_add_sub_move_bit"": 0.0, ""scalar.fp_multiply_bit2"": 0.0, ""scalar.fp_sfu_bit2"": 0.0, ""scalar.integer_alu_bit"": 0.0, ""scalar.register_access_bit"": 0.0, ""vector.lane_add_sub_bit"": 0.0, ""vector.lane_movement_bit"": 0.0, ""vector.lane_multiply_bit2"": 0.0, ""vector.lane_sfu_bit2"": 0.0, ""vector.reduction_node_bit"": 0.0}, ""measurement_cycles"": 4096, ""measurement_end_ns"": 4104.0, ""measurement_start_ns"": 8.0, ""params"": {""BLEN"": 8, ""HLEN"": 8, ""MLEN"": 32, ""VLEN"": 32}, ""pattern"": ""random"", ""requested_actions"": 512, ""schema_version"": 1, ""seed"": 20260722}",898.550801,0,0,1,,9.583,387604,9d56c91b29ef874c44a80b012de9b25f53670984c3a8856d952cb9daf4747a59,8.0,4104.0,4096,512,512,hash_sidecar_only,2026-07-22T21:51:49.624182+00:00,2026-07-22T21:51:58.128172+00:00,8.514,742476,,1133,1133,100.0,partial_noncritical,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_512/power.saif_map.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_512/power.coverage.rpt,/home/yh3525/FYP/PLENA_Simulator/Workspace/area_new_power_calibration/runs/full_rtl_activity_v1_20260722_193606/reports/power_control_e6d48a0bbe07/random_512/verilator_saif.namemap,790,268,unsupported_by_dc_2024_09
